                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r21.12.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220412"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33 
                                      45                                      936                  8.4936394975331445E-006                 -7.7512703374988341E+000                  1.7600000000000000E+000                  3.0260189271279219E-003                  9.7147140637943397E-001                 -3.9060690006138564E+001                  9.7147140637943385E-001                  8.1485167739458020E-001                  4.5257456223325560E-001                 -3.9060690006138564E+001                  0.0000000000000000E+000                  3.9067108067351812E+000                  9.6306846459660878E-001                  1.9076577969243902E-001                  4.3020487357324049E+000                  1.7286265781337487E+001                  1.8583378006133111E+000                  7.3017639952818350E+000                  6.2444473232099518E-001                  6.9315541500680533E-001                  2.8628482491371698E-001                  2.7328347822069662E-005                  9.2377798290461006E-003                  5.1247279284587404E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253037E+000                  4.9466762863042923E-001 
                                      50                                      936                  8.5613855458634504E-006                 -7.7355753489723158E+000                  1.7600000000000000E+000                  3.0260189270937673E-003                  9.7147549092095120E-001                 -3.9060690471842506E+001                  9.7147549092095120E-001                  8.1485811614981052E-001                  4.5257322518206911E-001                 -3.9060690471842506E+001                  0.0000000000000000E+000                  3.9068087951835269E+000                  9.6346264027774275E-001                  1.9076689063631536E-001                  4.3020465138446520E+000                  1.7286265803909718E+001                  1.8583379758031742E+000                  7.3017638427537772E+000                  6.2444473238667109E-001                  6.9315541500680566E-001                  2.8628482491371610E-001                  2.7328347821881458E-005                  9.2377798290461423E-003                  5.1247279284589225E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253039E+000                  4.9466762863042946E-001 
                                      55                                      936                  8.6448606606269992E-006                 -7.7198803604457975E+000                  1.7600000000000000E+000                  3.0260189270505801E-003                  9.7148048128774978E-001                 -3.9060691062917911E+001                  9.7148048128774989E-001                  8.1486598333964400E-001                  4.5257159029095440E-001                 -3.9060691062917911E+001                  0.0000000000000000E+000                  3.9069249960555870E+000                  9.6393007104778772E-001                  1.9076820427721788E-001                  4.3020438865628465E+000                  1.7286265831190441E+001                  1.8583381850720604E+000                  7.3017636608714769E+000                  6.2444473246497401E-001                  6.9315541500680633E-001                  2.8628482491371504E-001                  2.7328347821674244E-005                  9.2377798290461909E-003                  5.1247279284591229E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253039E+000                  4.9466762863042918E-001 
                                      60                                      936                  8.7176845625229091E-006                 -7.7041853719192792E+000                  1.7600000000000000E+000                  3.0260189270121885E-003                  9.7148471765757249E-001                 -3.9060691593366229E+001                  9.7148471765757249E-001                  8.1487266512645240E-001                  4.5257019480718574E-001                 -3.9060691593366229E+001                  0.0000000000000000E+000                  3.9070224381232972E+000                  9.6432203688884677E-001                  1.9076930306232581E-001                  4.3020416889926310E+000                  1.7286265854524068E+001                  1.8583383618917431E+000                  7.3017635074738587E+000                  6.2444473253100363E-001                  6.9315541500680666E-001                  2.8628482491371421E-001                  2.7328347821512528E-005                  9.2377798290462255E-003                  5.1247279284592799E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253041E+000                  4.9466762863042918E-001 
                                      65                                      936                  8.8449786937211263E-006                 -7.6884903833927618E+000                  1.7600000000000000E+000                  3.0260189269444727E-003                  9.7149189710233108E-001                 -3.9060692538679213E+001                  9.7149189710233108E-001                  8.1488399028207870E-001                  4.5256782634171333E-001                 -3.9060692538679213E+001                  0.0000000000000000E+000                  3.9071808161039594E+000                  9.6495910913887617E-001                  1.9077108322601607E-001                  4.3020381286652505E+000                  1.7286265893632116E+001                  1.8583386524018564E+000                  7.3017632562143566E+000                  6.2444473263913813E-001                  6.9315541500680744E-001                  2.8628482491371293E-001                  2.7328347821272018E-005                  9.2377798290462828E-003                  5.1247279284595132E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253039E+000                  4.9466762863042918E-001 
                                      70                                      936                  8.9769572489474332E-006                 -7.6727953948662435E+000                  1.7600000000000000E+000                  3.0260189268717305E-003                  9.7149919984519484E-001                 -3.9060693560356839E+001                  9.7149919984519473E-001                  8.1489551167360741E-001                  4.5256541288359725E-001                 -3.9060693560356839E+001                  0.0000000000000000E+000                  3.9073339951445032E+000                  9.6557525624213747E-001                  1.9077279869655930E-001                  4.3020346977241637E+000                  1.7286265932975567E+001                  1.8583389372718229E+000                  7.3017630108241036E+000                  6.2444473274472356E-001                  6.9315541500680811E-001                  2.8628482491371182E-001                  2.7328347821062652E-005                  9.2377798290463331E-003                  5.1247279284597170E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253041E+000                  4.9466762863042946E-001 
                                      75                                      936                  9.0175388254685509E-006                 -7.9581304020037065E+000                  1.7600000000000000E+000                  3.0260189268422155E-003                  9.7150145056831094E-001                 -3.9060693887175155E+001                  9.7150145056831083E-001                  8.1489906328446771E-001                  4.5256466739795315E-001                 -3.9060693887175155E+001                  0.0000000000000000E+000                  3.9073799378932028E+000                  9.6576005434255785E-001                  1.9077331224937069E-001                  4.3020336706185409E+000                  1.7286265945066969E+001                  1.8583390234687360E+000                  7.3017629367591654E+000                  6.2444473277658741E-001                  6.9315541500680811E-001                  2.8628482491371154E-001                  2.7328347821003770E-005                  9.2377798290463435E-003                  5.1247279284597725E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253037E+000                  4.9466762863042946E-001 
                                      80                                      936                  9.0675425059912762E-006                 -7.9424354134771882E+000                  1.7600000000000000E+000                  3.0260189268129251E-003                  9.7150420974959351E-001                 -3.9060694294989730E+001                  9.7150420974959384E-001                  8.1490341738291072E-001                  4.5256375312054081E-001                 -3.9060694294989730E+001                  0.0000000000000000E+000                  3.9074351233653148E+000                  9.6598202793416266E-001                  1.9077392810094818E-001                  4.3020324389153863E+000                  1.7286265959815911E+001                  1.8583391275150221E+000                  7.3017628475102434E+000                  6.2444473281498114E-001                  6.9315541500680822E-001                  2.8628482491371116E-001                  2.7328347820935597E-005                  9.2377798290463609E-003                  5.1247279284598376E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253039E+000                  4.9466762863042923E-001 
                                      85                                      936                  9.1410883844546210E-006                 -7.9267404249506708E+000                  1.7600000000000000E+000                  3.0260189267690570E-003                  9.7150820433455654E-001                 -3.9060694904467582E+001                  9.7150820433455676E-001                  8.1490972248046123E-001                  4.5256242598797125E-001                 -3.9060694904467582E+001                  0.0000000000000000E+000                  3.9075133839413065E+000                  9.6629681361667075E-001                  1.9077479979021950E-001                  4.3020306955368435E+000                  1.7286265981205069E+001                  1.8583392762189512E+000                  7.3017627202635849E+000                  6.2444473286971580E-001                  6.9315541500680844E-001                  2.8628482491371071E-001                  2.7328347820843487E-005                  9.2377798290463834E-003                  5.1247279284599287E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253034E+000                  4.9466762863042957E-001 
                                      90                                      936                  9.2050676430287168E-006                 -7.9110454364241525E+000                  1.7600000000000000E+000                  3.0260189267301398E-003                  9.7151163118852357E-001                 -3.9060695443037311E+001                  9.7151163118852368E-001                  8.1491513252591019E-001                  4.5256128495632014E-001                 -3.9060695443037311E+001                  0.0000000000000000E+000                  3.9075788398543132E+000                  9.6656009274438770E-001                  1.9077552752806406E-001                  4.3020292400611542E+000                  1.7286265999533985E+001                  1.8583394017004442E+000                  7.3017626131674964E+000                  6.2444473291577840E-001                  6.9315541500680855E-001                  2.8628482491371038E-001                  2.7328347820770293E-005                  9.2377798290464025E-003                  5.1247279284600015E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253043E+000                  4.9466762863042918E-001 
                                      95                                      936                  9.2607973728191085E-006                 -7.8953504478976342E+000                  1.7600000000000000E+000                  3.0260189266956756E-003                  9.7151458646164501E-001                 -3.9060695918185168E+001                  9.7151458646164535E-001                  8.1491979851451324E-001                  4.5256029988253366E-001                 -3.9060695918185168E+001                  0.0000000000000000E+000                  3.9076339205767154E+000                  9.6678163837096198E-001                  1.9077613889654801E-001                  4.3020280173241865E+000                  1.7286266015287946E+001                  1.8583395081330116E+000                  7.3017625225360669E+000                  6.2444473295475600E-001                  6.9315541500680877E-001                  2.8628482491371016E-001                  2.7328347820711364E-005                  9.2377798290464164E-003                  5.1247279284600579E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253037E+000                  4.9466762863042946E-001 
                                     100                                      936                  9.3185779566657883E-006                 -7.8796554593711159E+000                  1.7600000000000000E+000                  3.0260189266594017E-003                  9.7151762796878394E-001                 -3.9060696416357430E+001                  9.7151762796878394E-001                  8.1492460072732875E-001                  4.5255928584517219E-001                 -3.9060696416357430E+001                  0.0000000000000000E+000                  3.9076891350339551E+000                  9.6700371992659795E-001                  1.9077675075988612E-001                  4.3020267935975101E+000                  1.7286266031420187E+001                  1.8583396156869034E+000                  7.3017624311613369E+000                  6.2444473299405046E-001                  6.9315541500680899E-001                  2.8628482491370988E-001                  2.7328347820654697E-005                  9.2377798290464285E-003                  5.1247279284601143E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336064E-003                  1.2297330262253037E+000                  4.9466762863042923E-001 
                                     105                                      936                  9.3784848659980214E-006                 -7.8639604708445985E+000                  1.7600000000000000E+000                  3.0260189266211601E-003                  9.7152075611582056E-001                 -3.9060696938427327E+001                  9.7152075611582034E-001                  8.1492953980766669E-001                  4.5255824269859002E-001                 -3.9060696938427327E+001                  0.0000000000000000E+000                  3.9077443905332800E+000                  9.6722596454140031E-001                  1.9077736206863727E-001                  4.3020255709800086E+000                  1.7286266047927246E+001                  1.8583397242671975E+000                  7.3017623391346822E+000                  6.2444473303362236E-001                  6.9315541500680911E-001                  2.8628482491370955E-001                  2.7328347820600338E-005                  9.2377798290464441E-003                  5.1247279284601654E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253032E+000                  4.9466762863042940E-001 
                                     110                                      936                  9.4405963495936804E-006                 -7.8482654823180802E+000                  1.7600000000000000E+000                  3.0260189265809215E-003                  9.7152396866880841E-001                 -3.9060697485136529E+001                  9.7152396866880875E-001                  8.1493461239498477E-001                  4.5255717079910773E-001                 -3.9060697485136529E+001                  0.0000000000000000E+000                  3.9077995916838977E+000                  9.6744798847179936E-001                  1.9077797173260061E-001                  4.3020243516520811E+000                  1.7286266064809812E+001                  1.8583398337788646E+000                  7.3017622465517453E+000                  6.2444473307343062E-001                  6.9315541500680922E-001                  2.8628482491370927E-001                  2.7328347820548350E-005                  9.2377798290464545E-003                  5.1247279284602175E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253039E+000                  4.9466762863042940E-001 
                                     115                                      935                  9.5049935357856616E-006                 -7.8325704937915619E+000                  1.7600000000000000E+000                  3.0260189265387326E-003                  9.7152726670082312E-001                 -3.9060698057223497E+001                  9.7152726670082323E-001                  8.1493982015641486E-001                  4.5255606984660407E-001                 -3.9060698057223497E+001                  0.0000000000000000E+000                  3.9078545401176070E+000                  9.6766899600937417E-001                  1.9077857863397096E-001                  4.3020231378493410E+000                  1.7286266082066717E+001                  1.8583399441224482E+000                  7.3017621535107065E+000                  6.2444473311343296E-001                  6.9315541500680944E-001                  2.8628482491370905E-001                  2.7328347820498779E-005                  9.2377798290464667E-003                  5.1247279284602669E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253037E+000                  4.9466762863042923E-001 
                                     120                                      935                  9.5717605384295060E-006                 -7.8168755052650436E+000                  1.7600000000000000E+000                  3.0260189264937568E-003                  9.7153065261397997E-001                 -3.9060698655437292E+001                  9.7153065261398008E-001                  8.1494516678524520E-001                  4.5255493926397489E-001                 -3.9060698655437292E+001                  0.0000000000000000E+000                  3.9079089433648413E+000                  9.6788781104437793E-001                  1.9077917965700320E-001                  4.3020219358032765E+000                  1.7286266099695009E+001                  1.8583400551942073E+000                  7.3017620601122726E+000                  6.2444473315358584E-001                  6.9315541500680944E-001                  2.8628482491370882E-001                  2.7328347820451663E-005                  9.2377798290464788E-003                  5.1247279284603120E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860755E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253039E+000                  4.9466762863042918E-001 
                                     125                                      935                  9.6409845667706473E-006                 -7.8011805167385253E+000                  1.7600000000000000E+000                  3.0260189264462467E-003                  9.7153412682493412E-001                 -3.9060699280444446E+001                  9.7153412682493401E-001                  8.1495065293457569E-001                  4.5255377891795601E-001                 -3.9060699280444446E+001                  0.0000000000000000E+000                  3.9079632234293409E+000                  9.6810612531704709E-001                  1.9077977666433824E-001                  4.3020207417886063E+000                  1.7286266117691852E+001                  1.8583401668874122E+000                  7.3017619664602451E+000                  6.2444473319384497E-001                  6.9315541500680966E-001                  2.8628482491370877E-001                  2.7328347820407042E-005                  9.2377798290464910E-003                  5.1247279284603571E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860759E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253032E+000                  4.9466762863042923E-001 
                                     130                                      935                  9.7127560393547407E-006                 -7.7854855282120079E+000                  1.7600000000000000E+000                  3.0260189263959887E-003                  9.7153771026369062E-001                 -3.9060699933097993E+001                  9.7153771026369073E-001                  8.1495631066473084E-001                  4.5255258409352811E-001                 -3.9060699933097993E+001                  0.0000000000000000E+000                  3.9080171275033702E+000                  9.6832292386490715E-001                  1.9078036779021079E-001                  4.3020195595368609E+000                  1.7286266136051651E+001                  1.8583402790925214E+000                  7.3017618726584743E+000                  6.2444473323416583E-001                  6.9315541500680966E-001                  2.8628482491370849E-001                  2.7328347820364958E-005                  9.2377798290464996E-003                  5.1247279284603979E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860759E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253039E+000                  4.9466762863042923E-001 
                                     135                                      935                  9.7668743395548767E-006                 -8.0708205353494709E+000                  1.7600000000000000E+000                  3.0260189263514566E-003                  9.7154037358581080E-001                 -3.9060700427620525E+001                  9.7154037358581102E-001                  8.1496051621300392E-001                  4.5255169474999324E-001                 -3.9060700427620525E+001                  0.0000000000000000E+000                  3.9080562269739905E+000                  9.6848017756502924E-001                  1.9078079569903084E-001                  4.3020187037192210E+000                  1.7286266149699408E+001                  1.8583403614305860E+000                  7.3017618039994954E+000                  6.2444473326367678E-001                  6.9315541500680966E-001                  2.8628482491370838E-001                  2.7328347820335755E-005                  9.2377798290465048E-003                  5.1247279284604257E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860759E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253037E+000                  4.9466762863042957E-001 
                                     140                                      935                  9.8124771881467767E-006                 -8.1343067928705768E+000                  1.7600000000000000E+000                  3.0260189263173610E-003                  9.7154260671974590E-001                 -3.9060700845812896E+001                  9.7154260671974602E-001                  8.1496404220537466E-001                  4.5255094962857895E-001                 -3.9060700845812896E+001                  0.0000000000000000E+000                  3.9080881480498117E+000                  9.6860855946566704E-001                  1.9078114449770728E-001                  4.3020180061218678E+000                  1.7286266161071197E+001                  1.8583404293220593E+000                  7.3017617475052292E+000                  6.2444473328795791E-001                  6.9315541500680988E-001                  2.8628482491370832E-001                  2.7328347820312747E-005                  9.2377798290465100E-003                  5.1247279284604482E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860759E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253041E+000                  4.9466762863042940E-001 
                                     145                                      935                  9.8597582215668615E-006                 -8.1186118043440594E+000                  1.7600000000000000E+000                  3.0260189262824857E-003                  9.7154490008231720E-001                 -3.9060701280607738E+001                  9.7154490008231731E-001                  8.1496766350720551E-001                  4.5255018389239837E-001                 -3.9060701280607738E+001                  0.0000000000000000E+000                  3.9081202527005052E+000                  9.6873767862775539E-001                  1.9078149477736395E-001                  4.3020173055625550E+000                  1.7286266172734731E+001                  1.8583404982778775E+000                  7.3017616902383615E+000                  6.2444473331257067E-001                  6.9315541500680988E-001                  2.8628482491370832E-001                  2.7328347820290378E-005                  9.2377798290465118E-003                  5.1247279284604690E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860759E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253032E+000                  4.9466762863042923E-001 
                                     150                                      935                  9.9277154665199713E-006                 -7.7227055741059356E+000                  1.7600000000000000E+000                  3.0260189262400509E-003                  9.7154818281198541E-001                 -3.9060701907623574E+001                  9.7154818281198541E-001                  8.1497284627136535E-001                  4.5254908956606676E-001                 -3.9060701907623574E+001                  0.0000000000000000E+000                  3.9081646097367333E+000                  9.6891607283015302E-001                  1.9078197780610673E-001                  4.3020163395050695E+000                  1.7286266189269103E+001                  1.8583405948165987E+000                  7.3017616102688683E+000                  6.2444473334693862E-001                  6.9315541500680966E-001                  2.8628482491370810E-001                  2.7328347820260762E-005                  9.2377798290465152E-003                  5.1247279284604959E-003                  6.9999999977096683E-001                  2.7997020236474884E-001                  3.4468833607860759E-003                  9.3805276451495410E-003                  1.0103427409336066E-003                  1.2297330262253041E+000                  4.9466762863042957E-001 
